content,label,title,tag,predicted_label,result
10日，瑞典斯德哥尔摩音乐厅，中国科学家屠呦呦从瑞典国王卡尔十六世?古斯塔夫手中领取诺贝尔生理学或医学奖。这是中国科学家在中国本土进行的科学研究首获诺贝尔科学奖，是中国医学界迄今为止获得的最高奖项。,0,['【今天，向这位中国科学家转发祝贺！#屠呦呦获颁诺贝尔奖#[鼓掌]】'],[],1,FALSE
XP/WIN7系统都会默认限制20％的网速，我们可以很轻松地解除这个限制，使你的上网速度达到100%，真正地体验冲浪的感觉~！本教程仅供技术交流，喜欢赶紧转走吧！学电脑，请关注黑客是这样练成的,1,['【别怪网速太慢，只怪自己不会调网速！】'],[],0,FALSE
iPhone5粉红款！女生的最爱！iPhone5首次曝光，即将上市。1.5GHzA4处理器，使用全新材质氮涂层外壳，这种氮涂层外壳具有防划防磨的特效。800万传感器，而且iPhone5完全解决了信号问题，并将支持4G连接，拥有32GB内存或64GB。喜欢的话，转发哈！,1,[],[],0,FALSE
日本富士新闻网报道，据日本政府人士透露，两艘中国海军护卫舰出现在钓鱼岛西北80海里海域。这是中国海军首次出现在这一地区。,0,['【日媒称中国海军护卫舰出现在钓鱼岛附近】'],[],1,FALSE
不幸遇难的中国人质名叫樊京辉，来自北京，曾从事广告行业。新浪新闻2001年1月15日登载的报道显示，樊当时接受白岩松采访时说，“自己一定要做自由人”、“从某种意义上说，要刻意追求不安全感带来的快感、走江湖的感觉”。详见：,0,['【被IS杀害的中国人质是谁？他曾接受白岩松采访】'],[],1,FALSE
皇军和八路军亲善珍贵史料流出,1,[],[],0,FALSE
药家鑫在看守所唱《传奇》的视频泄露之后，细心的再见华尔街发现台下领导席中坐着一位军装男子(第5分钟开始出现)，云中鹤138认为：他可能就是药家鑫父亲药青伟，是总后西安军事代表局驻西安的军代表。正团级军衔，副师级待遇。,1,[],[],0,FALSE
首都师范大学排名No.5的女学霸，王大芳，曾连续七次获得全校最高奖学金。上周末，在外出做家教途中发生了一次小车祸，感觉身体没什么大伤后，王大芳同学利用等待交警的时间背了107个英语古典文学词汇，同时也很好的保护了车祸现场。O,1,['【女学霸出车祸后】'],[],0,FALSE
2月26日晚11点多，郑州巡警接到报警，说一个女孩在宾馆受到性侵犯。民警赶到现场时，受害人小王的老板说：“我是北京大学明伦管理学院的副院长，我叫王子涵，我告诉你，别拍了！”O,1,['【北大院长王子涵深夜性侵犯女孩】'],[],0,FALSE
为增进同学之间的交往，培养健康的性取向和健康的人格，同时将学生宿舍管理工作与国际接轨！好先进，好羡慕嫉妒恨啊！,1,['【南京航空航天大学本科生可以申请男女合住】'],[],0,FALSE
1.现在睡觉的话，会做梦；而现在学习的话，会让梦实现。2.我无所事事的度过了今天，是昨天死去的人们所期望的明天。3.学习不是人生的全部，但学习都征服不了，那你还能做什么？4.今天不想走，明天就要跑了。5.此刻睡觉的口水将变成明天流下的泪水。,1,['【哈佛大学图书馆馆训】'],[],0,FALSE
如果真的对天一处罚，或者对他们高价生进行一些处理。那天一这个协议班得赔多少钱。所以很难看到最后这个事情有什么结果。黑啊，今天这天黑的吓人。,0,[],['河南专升本考生与辅导机构录音曝光'],1,FALSE
“世界学生跳绳锦标赛”上，一所中国乡村小学，广州花都区七星小学，斩获所有28枚金牌中的27枚！岑小林一人打破两项世界纪录，创下30秒单摇跳单脚110次（原纪录106次），3分钟单摇跳单脚548次（原纪录530次）的新纪录。,0,['【学生跳绳世锦赛一共28枚金牌，中国学生获得27枚】'],[],1,FALSE
"刚刚那个打交警的外国留学生，叫RIZWAN,HAFIZMUHAMMAD，是巴基斯坦人，也是福建农大与巴基斯坦费萨拉巴德农业大学联合培养的博士生。厨子磨刀关注一线警察法律面前外国人可以优先？！说的人人平等呢？",1,[],[],0,FALSE
这是全世界文科生的榜样啊。！！我的世界观崩塌得一塌糊涂。。。。（by人人爱重庆）,0,[],[],1,FALSE
今天早上，一中考点，一群穿旗袍的妈妈们在门口着实靓丽。网传穿旗袍寓意着孩子“旗开得胜”，看来所传非虚。妈妈们用心良苦呀！加油！高考生！祝你们“旗开得胜”！（供图：梁小姐）,0,['【郴州一中门口妈妈们穿旗袍祝考生旗开得胜！】'],['郴州身边事'],1,FALSE
高校又出凶杀案~浙江工业大学一女生在食堂门口被男友刺杀男友的遗书令人。。。O,1,[],[],0,FALSE
据本台记者消息，地震导致新北市一处变电箱爆炸，引发附近住宅发生火灾，致1死1伤。据统计，这次地震是今年台湾发生的第三起六级以上地震。,0,['【新北市一变电箱爆炸致1死1伤】'],['台湾地震'],1,FALSE
在驾驶舱玻璃爆碎、仪表盘开裂、无线电中断、高空失压和零下几十度的恶劣情况下，靠目视成功备降，临危不乱英雄本色！他们是川航英雄机长刘传健、受伤的90后副机长、所有机组人员向他们致敬！日更视频的...,0,[],['川航英雄机长'],1,FALSE
人民网：失联航班或有乘客冒充他人混上飞机。详见新闻截图,0,[],[],1,FALSE
东方航空MU5843航班昆明飞成都。本来12.：30就该到成都的飞机，现在却因为双流机场上空无人机影响，迫降重庆了！无人机何时才能得到有效控制！成都商报成都晚报东方航空,0,[],[],1,FALSE
黔西汽车站(黔西--协合)爆炸事件，死十几个，伤几十几，新闻报道说伤9个，重伤三个，到底在隐藏什么？？,1,[],[],0,FALSE
我们究竟为什么把这种二货当成国宝：地震中国宝们身手了得，及时自救，死死抱住蜀黍的腿via国际在线,1,[],[],0,FALSE
中国地震台网自动测定：03月17日10时16分在四川内江市威远县附近（北纬29.59度，东经104.78度）发生3.1级左右地震，最终结果以正式速报为准。（震长）,0,[],['地震快讯'],1,FALSE
网友爆料今天晚上，恒泰门口发生一起车祸，现场一疑似学生伢倒地不起，摩托车以及碎片都散落在不远处！掌上安陆的...,0,['【安陆恒泰广场门口发生一起车祸】'],['孝感身边事'],1,FALSE
4月10日凌晨3点14分，河南龙宇能源股份有限公司永城市陈四楼煤矿北翼12采区发生煤与瓦斯突出事故。此次事当班工人说，事故死亡人说已经超过十人，一人获救，获救者向外泄露了死亡人数的实情已被警方控制，愿逝者安息，能得到应有的公道，,1,[],[],0,FALSE
一个中国男人悲催的一生，吴好运竟然真无好运。愿在天堂转好运！待,1,[],[],0,FALSE
作者：官民皆守新闻法由中国国务院研究室、中央党校研究室、中国社会科学院等部门近日推出一份调查报告披露：中国的亿万富豪百分之九十以上是高干子女，其中有2900多名高干子女，共拥有资产二万多亿。在金融、外贸、国土开发、大型工程、证券O,1,['【官方承认：九成先富是高干子女】'],[],0,FALSE
“宴席赛过皇宫，20警车助阵，百万礼金入囊”，这是近日网络盛传的湖南省司法厅副厅长王亲生儿子婚宴景象。“中国网事”记者调查核实，确有警车出现在婚宴现场，但网贴所曝“厅长率全省司法系统100余人助阵、敛财百万”，当事人却有不同说法。,0,['【湖南司法副厅长“警车门”调查】'],[],1,FALSE
福建省纪委消息：福建省厦门市人民政府党组成员、副市长李栋梁涉嫌严重违纪，目前正接受组织调查。,0,['【厦门副市长李栋梁被查】'],['时局'],1,FALSE
有些媒体虽圈，但也只能天天看余杭余杭新闻网小强热线都市快报钱江晚报钱江晚报余杭生活央视新闻社会新闻大爆料社会维权曝光民生报道关注凤凰卫视凤凰卫视胡玲文汇报路透中文网Reuters华尔街日报中文网纽约时报中文网twitter中文讯息海de公园de梦想\,1,[],[],0,FALSE
我从小怕老鼠，但是不怕蛇。后来，有位朋友知道此事，大为惊讶。我说，有什么好惊讶的，不是还有那么多人，某党治下都欢蹦乱跳的活着，反倒害怕什么“列强”么？,0,[],[],1,FALSE
1945年8月14日中华民国与苏联签订《中苏友好同盟条约》同意“苏联尊重东北的主权领土完整；不干涉新疆的内部事务；不援助中共”等条件下允许外蒙投票公决。1953年民国政府援引苏联并未做到“不援助中共”等条件废除该条约，不承认外蒙独立，下令把外蒙重新纳入中华民国版图。,1,['【外蒙独立的前因后果】'],[],0,FALSE
美国总统特朗普10月29日在接受美媒Axios采访时说，正计划签署一项行政命令，取消“非美国公民的孩子只要出生在美国就可以获得公民身份”的政策。特朗普说，已经通过律师提出了终止这项政策的想法。“人们总是告诉我，你需要一个宪法修正案，你猜怎么c,0,['【特朗普称计划取消“在美出生即获公民权”政策】'],[],1,FALSE
19小时内，中纪委先后在上海、北京拿下首虎，反腐地图覆盖31个省份。《新闻极客》统计显示，十八大后各地落马的省部级“老虎”59名，有两名女老虎，山西7只老虎堪称“老虎窝”，多数老虎为1950年至1959年出生。,0,['【中纪委反腐集齐31省份“首虎”，都有哪些门道？】'],['新浪独家'],1,FALSE
阳朔变泽国，似乎未见官媒报道，都忙着帮美帝人民监督美帝政府了。――摘自网络,1,[],[],0,FALSE
「求辟谣：常务副市长陈尸护城河」原铁岭市常务副市长清华才子袁卫亮尸沉沈阳护城河！当地有关部门及个别领导正在全力以赴不惜代价不择手段组织在各大论坛贴吧博客删帖，仅此一贴，即创昨日中国删帖经济历史最高，个别管理单笔收入超过10万元，现在关于袁卫亮死讯99%以上都打不开，令死因扑朔迷离。,1,[],[],0,FALSE
3月记者前去采访漯河违章别墅群，结果被漯河市召陵区房管局副局长牛豪带人劫持到一片麦田狂殴，记者被牛豪用手枪顶住脑袋，威胁说先在大腿上开一枪。让记者写下保证书，承认敲诈勒索，保证不再追究此事....O,1,['【河南一名28岁副局长用枪顶头威胁记者】'],[],0,FALSE
吴某，某市公安局副局长，中共党员。浏览朋友圈时，他分享了关于一国两制文章，并罔顾一国两制政策出台背景与实际，发表评论大肆抨击、公然否定。吴某社会关系广，其观点被广泛转发影响恶劣,0,['【公安副局长在朋友圈批评一国两制被指妄议中央】'],[],1,FALSE
中国国家级贫困县张家川县刘书记会议室VS世界第一强国总统会议室，美国佬羡慕嫉妒恨！,1,[],[],0,FALSE
???按比例死亡。。这病毒是学数学专业的。拜托啦政府??，别再公布数据啦，我们认了我们信了，不用再为了让数据可防可控，操劳过度了吧。给内些无辜死去的人，留点儿不碍事儿的尊严，也能算在内数据里面吧！别让他们，再自费医疗，自费运尸，自费丧葬，别再让绝户门儿的孩子，再自费办理孤儿手续吧,1,[],[],0,FALSE
赵茂涵无辜吗？无辜个锤子！网传的朋友圈截图，这不就是在“钓鱼”吗？或者说是在钓凯子？还“我在想你”，虽然染上新冠不是她本意，当然没人想得新冠了！可是，成都确实是因为她和她的家人遭灾了！相比之下，其他什么也没干人，不是更无辜吗？,1,[],[],0,FALSE
现在天热了，不少车主喜欢把饮料放在车内或后备箱或车内。但专家提醒：尽量不要这样做，因为经日光暴晒后的瓶装饮料分解出来的增塑剂、染色剂称为环境荷尔蒙，对人体的免疫力和生殖力都有影响，会导致女性男性化，男性女性化，幼儿则会性早熟。,1,['【喝暴晒后瓶装饮料，会导致性早熟】'],['深圳提醒'],0,FALSE
一年前，2019年11月5号，武汉有八人因传播新冠谣言被捕，一举成为新世纪新闻。而今天新冠肺炎已蔓延全世界造成一百多万人死亡，目前尚无有效药物控制病毒继续蔓延。,1,[],[],0,FALSE
棒啊！90％的新冠病毒遇茶水1分钟被杀灭99.9％的新冠病毒十分钟被灭这个发现奥利给所以，每天都要腾出时间来喝茶呀！宣威市,1,[],[],0,FALSE
可孚酒精棉片150片酒精棉片这东西，我强烈建议备一点，手机每天都需要擦一擦的，据说一天不擦，手机上的细菌比马桶盖还要多,0,['【￥9.9】'],[],1,FALSE
新疆喀什地区疏附县新增137例无症状感染者，让人心头一惊。这一事实再次说明，局部暴发疫情的风险仍然存在。面对新状况，不能乱了阵脚慌了神，也不能掉以轻心慢三拍。从流调到核酸检测，从联合作战到启动一级响应，应对越周全效果越明显。迎击疫情，克敌制胜，千万莫疏忽！?,1,['【#你好，明天#】'],[],0,FALSE
这个竖线代表什么意思呢？指甲上的竖线代表一个人体质的好坏，如果体力透支，精神长期疲劳的话，竖线就会越来越多哦！年轻人如果已经有了的话，就说明呼吸系统和神经系统有压力，赶紧调整好生活规律，趁着春光明媚郊游一番，呼吸新鲜空气吧！,1,['【你的指甲上有一条条竖线吗？】'],[],0,FALSE
兰州拉面，砂锅粥‘加料’致癌，来伊份，立顿茶，太子了奶粉，星巴克冰乐，东北饺子参老鼠肉，蛋黄派和榴莲酥，统一奶茶，蛇果上蜡，可乐，费列巧克力有‘活蛀虫’，乳鸽，人造鸡蛋，绝育黄瓜，果粒橙！这是在服毒吗？,1,['【有图有真相！今年3.15又有17种“问题食品”曝光】'],['微天下'],0,FALSE
纪念李文亮医生大理白族自治州・喜洲古镇,1,[],[],0,FALSE
安徽靳先生4岁的儿子因胰腺炎，在南京儿童医院治疗。为表感谢，他包了5000元红包硬塞给主治医张志华。张医生没有当面拒绝，之后将钱存到孩子的医院账户中，冲抵住院押金。张医生说，用这种方式退还，已是医生们的默契。|南京一医院......c,0,['【医生为让患者放心收下红包之后抵押金“巧妙返还”】'],[],1,FALSE
昨天在青岛17点35分调频93.1发布青岛第一起埃博拉。所谓的谣言止于智者，也只是自我安慰！其实对于此类事件最清楚的莫过于政客！真亦是假，假亦是真，为了自己生命安全还是慎重出行！不要相信所谓权威媒体，在中国是不存在的！CCAV都经常播虚假购物广告。,1,[],[],0,FALSE
瑞典科学家的一项最新发现指出，女孩每天喝咖啡若超过三杯，她们的乳房可能会变小。因为半数女性体内含有一种特殊基因，由于这种基因，当她们摄入咖啡因时，乳房就会缩小。以星巴克LOGO为证！,1,['【[吃惊]喝咖啡可能会让你的胸部变小】'],[],0,FALSE
永康中医院，今天死亡一例外地归来患者（永康本地人），死因：发烧头痛。没做病毒培养、没有送省卫生厅。大家相互转告，注意预防H7N9永康新青年,1,[],[],0,FALSE
砖家证实接吻也可怀孕，哥表示鸭梨很大！,1,[],[],0,FALSE
就是。测血糖的那个东西，我也有一个。但是否需要医生处方已没有特别的记忆。另外，据说有些日本代买的糖尿病药是从在日本取得了药剂师资格的中国人那儿拿到的。药剂师的做法算不算违法呢？…,0,[],[],1,FALSE
心理学家认为，每天凝望帅哥10分钟，健身效果相当于做30分钟有氧运动，持之以恒，平均寿命可延长四五年。。。,1,[],[],0,FALSE
“只要有需要，随时叫我”！数十位“熊猫大侠”来到武汉广场捐血点，他们有的向路人宣传献血常识，有的办理献血证发放纪念品为献血者服务，更多人挽袖献血。武汉稀有血型爱心之家成立16年来，无数Rh阴性血志愿者为患病同胞奉献热血，为他们点赞！|武汉・武汉...,0,[],"['雷锋精神', '两会―公益']",1,FALSE
据青岛新闻网，顶着鲜艳黄花的黄瓜，通常在市场上受欢迎。但许多这样的黄瓜是用植物生长调节剂“扮嫩”的。有小贩爆料，黄瓜如果正常生长，采摘时早就谢，顶花黄瓜肯定是抹过药，甚至是避孕药配制的激素药。,1,['【“顶花”黄瓜或有猫腻，生长剂含避孕药】'],[],0,FALSE
香港检测出韩国农心辛拉面向中国内地销售的产品，塑化剂超标50倍，接近极限。-居然毒害了咱那么多年阿,1,[],[],0,FALSE
啤酒中含有植物雌激素已非新观点，最新研究指出，植物雌激素会抑制男性睾丸分泌睾丸酮。简单来讲，植物雌激素可能使男性肌肉力量减弱、体毛减少、胡须脱落、乳房和臀部发育等，这些变化将会使男人看上去越来越像女人。,1,['【请注意：男人啤酒喝多了会女性化】'],[],0,FALSE
火神山护士摘下口罩的一刻，小编见到了世间最美的笑脸！（来源：人民海军）好料三文娱的微博视频,0,[],['火神山护士抱冰块降温'],1,FALSE
原发性肝癌，在我国是高发恶性肿瘤，致死率居高不下，而复发性肝癌，在肝癌手术后5年内发生率高达60%~70%，是临床研究中的难点。12月23日晚，《Cell》刊发了一项复发肝癌相关的重磅研究成果，复旦大学（中山医院）肝癌研究所樊嘉院士...,0,['【中山医院樊嘉团队“复发肝癌与免疫关系”重磅研究成果登《Cell》】'],[],1,FALSE
溯源还是要的，强大执行力之下乌鲁木齐一定会在最短时间内康复，一个月结束战斗，期待，加油。・__北漂的痞爷的微博视频,1,['【#乌鲁木齐可能污染的外环境均已消毒#：#乌鲁木齐食品污水等样品检测阴性#】'],[],0,FALSE
快讯：华夏银行嘉定支行现遭到挤兑现在关门了！！！其中一储户损失1300万元！！！警民直通车-上海宣克炅,1,[],[],0,FALSE
双11来了，优惠加码，全场包邮！1、5元红包来即领，满168再减10元，满598减50，2全场好礼送不停，青汁、狮王牙膏、护手霜满额就送3、整点抢免单、5个整点首位下单免单50%，1111元封顶！转发+关注日本零君抽三位200元内免单。进店抢：,0,[],[],1,FALSE
哎哟喂，才一天没看微博崔教授已经：1.把人华谊兄弟系股票弄了个跌停2.人民日报等官媒发布国税责令地税介入3.接了范冰冰本尊的道歉电话(范爷咋不接着范爷了呢早干嘛呢4.换了件彩虹衫再度接受了采访5.约见了无锡税务局这效率，恭喜C位重新出道！,0,[],['崔永元'],1,FALSE
国家发改委已批复7万亿投资。,1,[],[],0,FALSE
方舟子真的一百天没有回来，我的承诺依然有效。中国电信预存话费送iphone4s，详情请登录中国电信官网。中国电信请为我撑腰！,1,[],[],0,FALSE
索尼今晨宣布破产！又一商业巨头倒闭了！反思！你还在传统行业中挣扎吗？就算营业额上涨了可利润是否下滑了，你该考虑改行了，你该顺应趋势了！与时俱进！！选择趋势才能选择未来。我在:2oY路,1,[],[],0,FALSE
